#,"Date Time, GMT-07:00",       Battery,   Temperature_C,  Dissolved Oxygen_mg/l,  Dissolved Oxygen Saturation_%,             Q,Site,Elevation,Tide_ft,,Note:,Site is at a -2ft.  Filter out for DO at -.5 or 0ft' due to location of DO unit in flip bag
30365,6/10/2024 18:27,3.49,16.529,10.049443,122.738763,0.948,Eld,Low,7.08,,,
30366,6/10/2024 18:42,3.49,16.606,10.162092,124.302411,0.949,Eld,Low,7.73,,,
30367,6/10/2024 18:57,3.49,16.563,10.351916,126.517492,0.949,Eld,Low,8.35,,,
30368,6/10/2024 19:12,3.49,16.495,10.525415,128.466168,0.949,Eld,Low,8.92,,,
30369,6/10/2024 19:27,3.49,16.461,10.738807,130.983069,0.95,Eld,Low,9.46,,,
30370,6/10/2024 19:42,3.49,16.214,10.84245,131.60488,0.95,Eld,Low,9.95,,,
30371,6/10/2024 19:57,3.49,15.24,10.988386,130.813997,0.95,Eld,Low,10.38,,,
30372,6/10/2024 20:12,3.49,14.698,11.077785,130.444288,0.951,Eld,Low,10.77,,,
30373,6/10/2024 20:27,3.49,14.473,11.095949,130.06265,0.951,Eld,Low,11.11,,,
30374,6/10/2024 20:42,3.49,14.266,11.177923,130.471972,0.951,Eld,Low,11.39,,,
30375,6/10/2024 20:57,3.49,14.057,11.04497,128.370228,0.951,Eld,Low,11.62,,,
30376,6/10/2024 21:12,3.49,13.892,10.85094,125.688889,0.95,Eld,Low,11.8,,,
30377,6/10/2024 21:27,3.49,13.744,10.662272,123.128041,0.949,Eld,Low,11.93,,,
30378,6/10/2024 21:42,3.5,13.692,10.54366,121.627896,0.949,Eld,Low,12,,,
30379,6/10/2024 21:57,3.49,13.979,10.463657,121.419593,0.949,Eld,Low,12.03,,,
30380,6/10/2024 22:12,3.49,13.718,10.382809,119.836579,0.948,Eld,Low,12.01,,,
30381,6/10/2024 22:27,3.49,13.483,10.213025,117.306327,0.948,Eld,Low,11.95,,,
30382,6/10/2024 22:42,3.49,13.308,10.018345,114.653688,0.948,Eld,Low,11.84,,,
30383,6/10/2024 22:57,3.49,13.334,9.758198,111.736739,0.946,Eld,Low,11.69,,,
30384,6/10/2024 23:12,3.49,13.291,9.590584,109.719506,0.946,Eld,Low,11.49,,,
30385,6/10/2024 23:27,3.49,13.247,9.492275,108.495629,0.947,Eld,Low,11.26,,,
30386,6/10/2024 23:42,3.49,13.15,9.394912,107.166407,0.947,Eld,Low,11,,,
30387,6/10/2024 23:57,3.49,13.107,9.232372,105.218103,0.947,Eld,Low,10.71,,,
30388,6/11/2024 0:12,3.49,13.08,9.140184,104.108893,0.948,Eld,Low,10.39,,,
30389,6/11/2024 0:27,3.49,13.098,8.974314,102.257932,0.948,Eld,Low,10.06,,,
30390,6/11/2024 0:42,3.49,13.063,8.889544,101.218179,0.948,Eld,Low,9.72,,,
30391,6/11/2024 0:57,3.49,13.107,8.759067,99.824011,0.949,Eld,Low,9.37,,,
30392,6/11/2024 1:12,3.49,13.071,8.590824,97.833198,0.949,Eld,Low,9.03,,,
30393,6/11/2024 1:27,3.49,13.08,8.426499,95.979842,0.948,Eld,Low,8.69,,,
30394,6/11/2024 1:42,3.49,13.045,8.357618,95.125858,0.949,Eld,Low,8.37,,,
30395,6/11/2024 1:57,3.49,13.115,8.266661,94.227923,0.949,Eld,Low,8.06,,,
30396,6/11/2024 2:12,3.49,13.133,8.220133,93.732695,0.949,Eld,Low,7.78,,,
30397,6/11/2024 2:27,3.49,13.203,8.133322,92.87797,0.949,Eld,Low,7.53,,,
30398,6/11/2024 2:42,3.49,13.238,8.114539,92.730921,0.95,Eld,Low,7.32,,,
30399,6/11/2024 2:57,3.49,13.229,8.133634,92.931751,0.95,Eld,Low,7.14,,,
30400,6/11/2024 3:12,3.49,13.229,8.057658,92.063675,0.95,Eld,Low,7,,,
30401,6/11/2024 3:27,3.49,13.247,7.954341,90.917218,0.95,Eld,Low,6.89,,,
30402,6/11/2024 3:42,3.49,13.22,7.83046,89.451065,0.949,Eld,Low,6.83,,,
30403,6/11/2024 3:57,3.49,13.212,7.731851,88.309924,0.949,Eld,Low,6.8,,,
30404,6/11/2024 4:12,3.49,13.203,7.601508,86.80496,0.949,Eld,Low,6.81,,,
30405,6/11/2024 4:27,3.49,13.212,7.429624,84.858008,0.948,Eld,Low,6.86,,,
30406,6/11/2024 4:42,3.49,13.203,7.302624,83.391871,0.947,Eld,Low,6.93,,,
30407,6/11/2024 4:57,3.49,13.177,7.27062,82.981516,0.947,Eld,Low,7.03,,,
30408,6/11/2024 5:12,3.49,13.177,7.245575,82.695668,0.947,Eld,Low,7.16,,,
30409,6/11/2024 5:27,3.49,13.15,7.081663,80.779512,0.946,Eld,Low,7.3,,,
30410,6/11/2024 5:42,3.49,13.185,7.214771,82.3578,0.947,Eld,Low,7.46,,,
30411,6/11/2024 5:57,3.49,13.177,7.315701,83.496041,0.947,Eld,Low,7.64,,,
30412,6/11/2024 6:12,3.49,13.177,7.395011,84.401225,0.948,Eld,Low,7.82,,,
30413,6/11/2024 6:27,3.49,13.15,7.383029,84.217141,0.947,Eld,Low,8,,,
30414,6/11/2024 6:42,3.49,13.194,7.593894,86.701775,0.949,Eld,Low,8.17,,,
30415,6/11/2024 6:57,3.49,13.317,7.77146,88.956106,0.949,Eld,Low,8.34,,,
30416,6/11/2024 7:12,3.49,13.395,8.172369,93.696555,0.95,Eld,Low,8.49,,,
30417,6/11/2024 7:27,3.49,13.413,8.016416,91.942833,0.95,Eld,Low,8.61,,,
30418,6/11/2024 7:42,3.49,13.413,7.897828,90.582704,0.949,Eld,Low,8.7,,,
30419,6/11/2024 7:57,3.49,13.107,7.676392,87.485143,0.948,Eld,Low,8.76,,,
30420,6/11/2024 8:12,3.49,13.036,7.565409,86.092828,0.948,Eld,Low,8.77,,,
30421,6/11/2024 8:27,3.49,13.071,7.46981,85.066973,0.947,Eld,Low,8.74,,,
30422,6/11/2024 8:42,3.49,13.071,7.347108,83.669627,0.947,Eld,Low,8.67,,,
30423,6/11/2024 8:57,3.49,13.063,7.271898,82.799322,0.946,Eld,Low,8.54,,,
30424,6/11/2024 9:12,3.49,13.071,7.090017,80.741856,0.945,Eld,Low,8.37,,,
30425,6/11/2024 9:27,3.49,13.036,7.081303,80.583799,0.946,Eld,Low,8.15,,,
30426,6/11/2024 9:42,3.49,13.045,7.189071,81.825528,0.948,Eld,Low,7.88,,,
30427,6/11/2024 9:57,3.49,13.098,7.425032,84.604623,0.949,Eld,Low,7.57,,,
30428,6/11/2024 10:12,3.49,13.229,7.463206,85.271702,0.949,Eld,Low,7.21,,,
30429,6/11/2024 10:27,3.49,13.352,7.717582,88.403557,0.95,Eld,Low,6.82,,,
30430,6/11/2024 10:42,3.49,13.369,7.76955,89.030219,0.95,Eld,Low,6.38,,,
30431,6/11/2024 10:57,3.49,13.369,7.939905,90.9823,0.951,Eld,Low,5.91,,,
30432,6/11/2024 11:12,3.49,13.395,8.093034,92.786973,0.95,Eld,Low,5.42,,,
30433,6/11/2024 11:27,3.49,13.395,8.05963,92.403991,0.951,Eld,Low,4.9,,,
30434,6/11/2024 11:42,3.49,13.43,7.971519,91.460088,0.95,Eld,Low,4.36,,,
30435,6/11/2024 11:57,3.49,13.492,8.02904,92.238358,0.95,Eld,Low,3.82,,,
30436,6/11/2024 12:12,3.49,13.526,8.470463,97.377917,0.95,Eld,Low,3.27,,,
30437,6/11/2024 12:27,3.49,13.736,8.631819,99.663921,0.95,Eld,Low,2.73,,,
30438,6/11/2024 12:42,3.49,13.884,9.106694,105.467555,0.951,Eld,Low,2.21,,,
30439,6/11/2024 12:57,3.49,14.005,9.328128,108.300723,0.95,Eld,Low,1.72,,,
30440,6/11/2024 13:12,3.49,14.179,9.562074,111.413106,0.95,Eld,Low,1.25,,,
30441,6/11/2024 13:27,3.48,14.465,9.985905,117.032065,0.95,Eld,Low,0.83,,,
30442,6/11/2024 13:42,3.49,14.879,10.243748,121.065823,0.95,Eld,Low,0.46,,,
30443,6/11/2024 13:57,3.48,15.514,8.401757,100.571346,0.95,Eld,Low,0.14,,,
30444,6/11/2024 14:12,3.49,15.933,7.988467,96.425459,0.948,Eld,Low,-0.11,,,
30445,6/11/2024 14:27,3.49,16.18,7.952654,96.463918,0.948,Eld,Low,-0.29,,,
30446,6/11/2024 14:42,3.49,15.728,8.024714,96.469027,0.948,Eld,Low,-0.4,,,
30447,6/11/2024 14:57,3.49,15.762,8.029287,96.589363,0.949,Eld,Low,-0.44,,,
30448,6/11/2024 15:12,3.49,15.822,8.024935,96.652306,0.949,Eld,Low,-0.4,,,
30449,6/11/2024 15:27,3.49,15.368,8.094339,96.608808,0.949,Eld,Low,-0.28,,,
30450,6/11/2024 15:42,3.49,15.36,8.104297,96.712157,0.949,Eld,Low,-0.09,,,
30451,6/11/2024 15:57,3.49,15.771,8.034416,96.668379,0.949,Eld,Low,0.17,,,
30452,6/11/2024 16:12,3.49,15.66,8.05746,96.731526,0.949,Eld,Low,0.5,,,
30453,6/11/2024 16:27,3.49,15.471,8.097194,96.842347,0.949,Eld,Low,0.89,,,
30454,6/11/2024 16:42,3.48,15.394,8.11055,96.852717,0.949,Eld,Low,1.33,,,
30455,6/11/2024 16:57,3.49,15.326,8.127356,96.921245,0.949,Eld,Low,1.82,,,
30456,6/11/2024 17:12,3.49,15.231,8.150543,97.012656,0.948,Eld,Low,2.35,,,
30457,6/11/2024 17:27,3.49,16.274,7.982205,97.002275,0.949,Eld,Low,2.92,,,
30458,6/11/2024 17:42,3.49,16.928,10.707116,131.797143,0.95,Eld,Low,3.51,,,
30459,6/11/2024 17:57,3.49,16.342,11.130354,135.441089,0.95,Eld,Low,4.13,,,
30460,6/11/2024 18:12,3.48,15.463,10.883805,130.149362,0.95,Eld,Low,4.75,,,
30461,6/11/2024 18:27,3.49,14.887,10.484061,123.925982,0.95,Eld,Low,5.39,,,
30462,6/11/2024 18:42,3.49,14.568,9.13412,107.273753,0.949,Eld,Low,6.03,,,
30463,6/11/2024 18:57,3.49,14.118,9.511905,110.690349,0.951,Eld,Low,6.65,,,
30464,6/11/2024 19:12,3.48,14.421,9.697564,113.55106,0.95,Eld,Low,7.27,,,
30465,6/11/2024 19:27,3.49,14.231,9.973333,116.32847,0.95,Eld,Low,7.86,,,
30466,6/11/2024 19:42,3.49,14.066,10.202499,118.600471,0.95,Eld,Low,8.43,,,
30467,6/11/2024 19:57,3.49,13.866,10.420987,120.644164,0.951,Eld,Low,8.96,,,
30468,6/11/2024 20:12,3.49,13.544,10.624068,122.181583,0.951,Eld,Low,9.46,,,
30469,6/11/2024 20:27,3.49,13.212,10.801716,123.372616,0.951,Eld,Low,9.91,,,
30470,6/11/2024 20:42,3.49,13.15,10.932626,124.706884,0.952,Eld,Low,10.32,,,
30471,6/11/2024 20:57,3.49,13.299,11.01519,126.038412,0.952,Eld,Low,10.68,,,
30472,6/11/2024 21:12,3.49,13.413,11.083015,127.114631,0.952,Eld,Low,10.98,,,
30473,6/11/2024 21:27,3.49,13.378,11.165118,127.963447,0.952,Eld,Low,11.24,,,
30474,6/11/2024 21:42,3.48,13.291,11.24468,128.642921,0.952,Eld,Low,11.45,,,
30475,6/11/2024 21:57,3.49,13.212,11.287618,128.922381,0.951,Eld,Low,11.6,,,
30476,6/11/2024 22:12,3.49,13.177,11.326272,129.269747,0.952,Eld,Low,11.71,,,
30477,6/11/2024 22:27,3.49,13.177,11.340464,129.431727,0.952,Eld,Low,11.77,,,
30478,6/11/2024 22:42,3.49,13.212,11.316839,129.25613,0.952,Eld,Low,11.78,,,
30479,6/11/2024 22:57,3.48,13.352,11.242351,128.77917,0.952,Eld,Low,11.74,,,
30480,6/11/2024 23:12,3.49,13.483,11.159325,128.175486,0.952,Eld,Low,11.66,,,
30481,6/11/2024 23:27,3.49,13.57,11.101442,127.740224,0.952,Eld,Low,11.54,,,
30482,6/11/2024 23:42,3.49,13.614,11.022797,126.950599,0.952,Eld,Low,11.38,,,
30483,6/11/2024 23:57,3.49,13.622,10.92101,125.799071,0.952,Eld,Low,11.17,,,
30484,6/12/2024 0:12,3.49,13.675,10.810742,124.665152,0.951,Eld,Low,10.94,,,
30485,6/12/2024 0:27,3.49,13.649,10.715928,123.505539,0.952,Eld,Low,10.66,,,
30486,6/12/2024 0:42,3.49,13.579,10.613754,122.15128,0.952,Eld,Low,10.37,,,
30487,6/12/2024 0:57,3.48,13.395,10.512343,120.524447,0.951,Eld,Low,10.05,,,
30488,6/12/2024 1:12,3.48,13.273,10.387714,118.794538,0.952,Eld,Low,9.71,,,
30489,6/12/2024 1:27,3.49,13.22,10.237456,116.947325,0.951,Eld,Low,9.36,,,
30490,6/12/2024 1:42,3.49,13.194,10.100146,115.316412,0.952,Eld,Low,9.01,,,
30491,6/12/2024 1:57,3.49,13.185,9.947234,113.549316,0.951,Eld,Low,8.65,,,
30492,6/12/2024 2:12,3.48,13.238,9.799398,111.985062,0.951,Eld,Low,8.3,,,
30493,6/12/2024 2:27,3.48,13.299,9.657496,110.503356,0.951,Eld,Low,7.97,,,
30494,6/12/2024 2:42,3.49,13.229,9.549631,109.110384,0.951,Eld,Low,7.65,,,
30495,6/12/2024 2:57,3.48,13.247,9.43049,107.789438,0.951,Eld,Low,7.35,,,
30496,6/12/2024 3:12,3.48,13.255,9.308701,106.415085,0.951,Eld,Low,7.08,,,
30497,6/12/2024 3:27,3.49,13.273,9.217103,105.407355,0.951,Eld,Low,6.84,,,
30498,6/12/2024 3:42,3.48,13.282,9.101165,104.100931,0.951,Eld,Low,6.63,,,
30499,6/12/2024 3:57,3.48,13.264,9.012419,103.047309,0.951,Eld,Low,6.46,,,
30500,6/12/2024 4:12,3.48,13.247,8.940389,102.187632,0.951,Eld,Low,6.33,,,
30501,6/12/2024 4:27,3.48,13.229,8.86835,101.326325,0.951,Eld,Low,6.23,,,
30502,6/12/2024 4:42,3.48,13.203,8.813742,100.647991,0.951,Eld,Low,6.17,,,
30503,6/12/2024 4:57,3.48,13.238,8.764103,100.153974,0.951,Eld,Low,6.15,,,
30504,6/12/2024 5:12,3.48,13.343,8.725378,99.929032,0.951,Eld,Low,6.16,,,
30505,6/12/2024 5:27,3.49,13.448,8.69833,99.836265,0.95,Eld,Low,6.2,,,
30506,6/12/2024 5:42,3.49,13.64,8.691592,100.155617,0.95,Eld,Low,6.27,,,
30507,6/12/2024 5:57,3.49,13.727,8.715257,100.608647,0.95,Eld,Low,6.36,,,
30508,6/12/2024 6:12,3.49,13.762,8.760823,101.207599,0.951,Eld,Low,6.48,,,
30509,6/12/2024 6:27,3.49,13.779,8.803655,101.738011,0.95,Eld,Low,6.62,,,
30510,6/12/2024 6:42,3.49,13.805,8.879194,102.665892,0.951,Eld,Low,6.78,,,
30511,6/12/2024 6:57,3.49,13.866,8.952689,103.645624,0.95,Eld,Low,6.94,,,
30512,6/12/2024 7:12,3.49,13.91,9.038509,104.733806,0.95,Eld,Low,7.12,,,
30513,6/12/2024 7:27,3.49,13.936,9.133293,105.888641,0.95,Eld,Low,7.29,,,
30514,6/12/2024 7:42,3.49,13.971,9.224862,107.027119,0.951,Eld,Low,7.47,,,
30515,6/12/2024 7:57,3.49,14.031,9.296717,107.993587,0.95,Eld,Low,7.63,,,
30516,6/12/2024 8:12,3.49,14.075,9.397624,109.264215,0.95,Eld,Low,7.77,,,
30517,6/12/2024 8:27,3.49,14.075,9.4971,110.42081,0.951,Eld,Low,7.89,,,
30518,6/12/2024 8:42,3.49,14.092,9.574243,111.356493,0.951,Eld,Low,7.99,,,
30519,6/12/2024 8:57,3.49,14.057,9.64063,112.048274,0.951,Eld,Low,8.05,,,
30520,6/12/2024 9:12,3.49,14.04,9.696397,112.657175,0.951,Eld,Low,8.07,,,
30521,6/12/2024 9:27,3.49,13.918,9.75485,113.052992,0.95,Eld,Low,8.05,,,
30522,6/12/2024 9:42,3.49,13.596,9.831291,113.185828,0.951,Eld,Low,7.99,,,
30523,6/12/2024 9:57,3.49,13.535,9.839599,113.138792,0.951,Eld,Low,7.89,,,
30524,6/12/2024 10:12,3.49,13.544,9.816341,112.892363,0.95,Eld,Low,7.75,,,
30525,6/12/2024 10:27,3.49,13.614,9.788946,112.740213,0.951,Eld,Low,7.56,,,
30526,6/12/2024 10:42,3.49,13.657,9.760322,112.510352,0.951,Eld,Low,7.33,,,
30527,6/12/2024 10:57,3.49,14.04,9.651258,112.132736,0.951,Eld,Low,7.06,,,
30528,6/12/2024 11:12,3.48,14.196,9.58572,111.727438,0.95,Eld,Low,6.75,,,
30529,6/12/2024 11:27,3.48,14.421,9.511893,111.376991,0.95,Eld,Low,6.42,,,
30530,6/12/2024 11:42,3.49,14.663,9.424847,110.901736,0.95,Eld,Low,6.04,,,
30531,6/12/2024 11:57,3.49,15.094,9.291686,110.291005,0.95,Eld,Low,5.65,,,
30532,6/12/2024 12:12,3.48,15.506,9.148849,109.496731,0.949,Eld,Low,5.23,,,
30533,6/12/2024 12:27,3.49,15.711,9.062674,108.909976,0.95,Eld,Low,4.79,,,
30534,6/12/2024 12:42,3.49,15.89,8.960188,108.062415,0.949,Eld,Low,4.35,,,
30535,6/12/2024 12:57,3.49,15.848,8.911892,107.390296,0.949,Eld,Low,3.9,,,
30536,6/12/2024 13:12,3.49,15.993,8.824011,106.637808,0.949,Eld,Low,3.45,,,
30537,6/12/2024 13:27,3.49,15.771,10.270947,123.57784,0.949,Eld,Low,3.02,,,
30538,6/12/2024 13:42,3.49,15.873,10.692298,128.908615,0.95,Eld,Low,2.6,,,
30539,6/12/2024 13:57,3.48,16.419,10.883281,132.635576,0.95,Eld,Low,2.21,,,
30540,6/12/2024 14:12,3.48,17.74,10.618132,132.775997,0.95,Eld,Low,1.85,,,
30541,6/12/2024 14:27,3.49,18.043,10.721655,134.853335,0.95,Eld,Low,1.54,,,
30542,6/12/2024 14:42,3.48,18.548,10.703656,135.931018,0.95,Eld,Low,1.27,,,
30543,6/12/2024 14:57,3.48,19.32,7.53598,97.109305,0.948,Eld,Low,1.05,,,
30544,6/12/2024 15:12,3.48,20.35,7.37489,96.874321,0.947,Eld,Low,0.89,,,
30545,6/12/2024 15:27,3.48,19.957,7.431833,96.913854,0.947,Eld,Low,0.79,,,
30546,6/12/2024 15:42,3.49,19.018,7.56245,96.898014,0.946,Eld,Low,0.76,,,
30547,6/12/2024 15:57,3.48,18.918,7.563978,96.734747,0.947,Eld,Low,0.79,,,
30548,6/12/2024 16:12,3.49,19.153,7.550324,96.989115,0.947,Eld,Low,0.88,,,
30549,6/12/2024 16:27,3.49,18.329,7.662339,96.902822,0.948,Eld,Low,1.04,,,
30550,6/12/2024 16:42,3.49,17.942,7.713837,96.83423,0.948,Eld,Low,1.27,,,
30551,6/12/2024 16:57,3.49,17.596,7.7724,96.921606,0.949,Eld,Low,1.54,,,
30552,6/12/2024 17:12,3.49,17.275,7.822752,96.945211,0.948,Eld,Low,1.88,,,
30553,6/12/2024 17:27,3.49,17.343,7.815919,96.988377,0.949,Eld,Low,2.26,,,
30554,6/12/2024 17:42,3.49,17.925,7.727108,96.969164,0.949,Eld,Low,2.69,,,
30555,6/12/2024 17:57,3.49,19.136,14.926899,191.68493,0.954,Eld,Low,3.15,,,
30556,6/12/2024 18:12,3.48,18.834,13.014187,166.172578,0.951,Eld,Low,3.65,,,
30557,6/12/2024 18:27,3.48,18.615,12.482121,158.718548,0.951,Eld,Low,4.17,,,
30558,6/12/2024 18:42,3.49,18.279,12.287345,155.245365,0.95,Eld,Low,4.71,,,
30559,6/12/2024 18:57,3.49,18.068,12.031689,151.403019,0.95,Eld,Low,5.27,,,
30560,6/12/2024 19:12,3.49,18.01,9.573833,120.340257,0.948,Eld,Low,5.83,,,
30561,6/12/2024 19:27,3.48,17.79,10.008792,125.276964,0.948,Eld,Low,6.4,,,
30562,6/12/2024 19:42,3.49,17.588,10.363928,129.217922,0.95,Eld,Low,6.96,,,
30563,6/12/2024 19:57,3.49,17.402,10.616629,131.893319,0.949,Eld,Low,7.52,,,
30564,6/12/2024 20:12,3.49,17.148,10.898406,134.728081,0.95,Eld,Low,8.06,,,
30565,6/12/2024 20:27,3.49,16.903,11.146534,137.139111,0.95,Eld,Low,8.58,,,
30566,6/12/2024 20:42,3.49,16.64,11.384124,139.343194,0.95,Eld,Low,9.06,,,
30567,6/12/2024 20:57,3.49,16.325,11.636614,141.554134,0.951,Eld,Low,9.52,,,
30568,6/12/2024 21:12,3.49,16.052,11.848471,143.355792,0.951,Eld,Low,9.93,,,
30569,6/12/2024 21:27,3.49,15.608,12.099966,145.112086,0.951,Eld,Low,10.3,,,
30570,6/12/2024 21:42,3.49,15.145,12.354091,146.791882,0.952,Eld,Low,10.63,,,
30571,6/12/2024 21:57,3.49,14.836,12.549494,148.187461,0.952,Eld,Low,10.91,,,
30572,6/12/2024 22:12,3.49,14.68,12.686413,149.331889,0.953,Eld,Low,11.14,,,
30573,6/12/2024 22:27,3.49,14.611,12.763796,150.032636,0.953,Eld,Low,11.32,,,
30574,6/12/2024 22:42,3.49,14.473,12.830685,150.396581,0.952,Eld,Low,11.45,,,
30575,6/12/2024 22:57,3.49,14.421,12.879068,150.804034,0.953,Eld,Low,11.54,,,
30576,6/12/2024 23:12,3.49,14.611,12.809808,150.573489,0.952,Eld,Low,11.57,,,
30577,6/12/2024 23:27,3.49,14.404,12.880425,150.76772,0.954,Eld,Low,11.56,,,
30578,6/12/2024 23:42,3.49,14.309,12.84939,150.11349,0.953,Eld,Low,11.51,,,
30579,6/12/2024 23:57,3.49,14.205,12.828227,149.548346,0.953,Eld,Low,11.41,,,
30580,6/13/2024 0:12,3.49,14.083,12.782488,148.643684,0.953,Eld,Low,11.27,,,
30581,6/13/2024 0:27,3.49,13.936,12.720417,147.476676,0.953,Eld,Low,11.08,,,
30582,6/13/2024 0:42,3.49,13.814,12.62373,145.9892,0.953,Eld,Low,10.86,,,
30583,6/13/2024 0:57,3.49,13.649,12.494537,144.004743,0.952,Eld,Low,10.61,,,
30584,6/13/2024 1:12,3.5,13.561,12.361781,142.216035,0.952,Eld,Low,10.32,,,
30585,6/13/2024 1:27,3.49,13.544,12.189403,140.18365,0.953,Eld,Low,10,,,
30586,6/13/2024 1:42,3.49,13.526,11.994463,137.890434,0.952,Eld,Low,9.67,,,
30587,6/13/2024 1:57,3.49,13.492,11.808444,135.656497,0.952,Eld,Low,9.31,,,
30588,6/13/2024 2:12,3.49,13.457,11.634954,133.566643,0.953,Eld,Low,8.94,,,
30589,6/13/2024 2:27,3.49,13.448,11.412644,130.990165,0.952,Eld,Low,8.57,,,
30590,6/13/2024 2:42,3.49,13.465,11.226681,128.901103,0.952,Eld,Low,8.19,,,
30591,6/13/2024 2:57,3.49,13.439,11.045021,126.747107,0.952,Eld,Low,7.82,,,
30592,6/13/2024 3:12,3.49,13.465,10.836645,124.422839,0.952,Eld,Low,7.46,,,
30593,6/13/2024 3:27,3.49,13.474,10.651373,122.318386,0.952,Eld,Low,7.11,,,
30594,6/13/2024 3:42,3.49,13.483,10.46359,120.184304,0.951,Eld,Low,6.79,,,
30595,6/13/2024 3:57,3.49,13.457,10.333737,118.628962,0.952,Eld,Low,6.49,,,
30596,6/13/2024 4:12,3.49,13.474,10.158602,116.659494,0.951,Eld,Low,6.21,,,
30597,6/13/2024 4:27,3.49,13.448,10.024586,115.05854,0.951,Eld,Low,5.97,,,
30598,6/13/2024 4:42,3.49,13.439,9.867443,113.233804,0.95,Eld,Low,5.77,,,
30599,6/13/2024 4:57,3.49,13.395,9.753229,111.82118,0.951,Eld,Low,5.6,,,
30600,6/13/2024 5:12,3.49,13.744,9.568556,110.497792,0.951,Eld,Low,5.47,,,
30601,6/13/2024 5:27,3.49,13.884,9.466048,109.629347,0.95,Eld,Low,5.38,,,
30602,6/13/2024 5:42,3.49,13.858,9.429755,109.150682,0.951,Eld,Low,5.32,,,
30603,6/13/2024 5:57,3.49,14.162,9.331926,108.693734,0.95,Eld,Low,5.3,,,
30604,6/13/2024 6:12,3.49,14.127,9.328109,108.571502,0.95,Eld,Low,5.31,,,
30605,6/13/2024 6:27,3.49,14.144,9.327503,108.602217,0.95,Eld,Low,5.36,,,
30606,6/13/2024 6:42,3.49,14.153,9.341001,108.779405,0.951,Eld,Low,5.43,,,
30607,6/13/2024 6:57,3.49,14.144,9.355091,108.923439,0.95,Eld,Low,5.53,,,
30608,6/13/2024 7:12,3.49,14.248,9.372388,109.357037,0.95,Eld,Low,5.66,,,
30609,6/13/2024 7:27,3.49,14.378,9.425163,110.264838,0.95,Eld,Low,5.81,,,
30610,6/13/2024 7:42,3.49,14.43,9.496125,111.212741,0.95,Eld,Low,5.97,,,
30611,6/13/2024 7:57,3.49,14.43,9.581435,112.211834,0.95,Eld,Low,6.16,,,
30612,6/13/2024 8:12,3.49,14.231,9.750923,113.734291,0.951,Eld,Low,6.34,,,
30613,6/13/2024 8:27,3.49,14.274,9.834312,114.807693,0.95,Eld,Low,6.54,,,
30614,6/13/2024 8:42,3.49,14.266,9.92534,115.851459,0.95,Eld,Low,6.72,,,
30615,6/13/2024 8:57,3.49,14.266,10.007285,116.807941,0.95,Eld,Low,6.9,,,
30616,6/13/2024 9:12,3.49,14.179,10.101336,117.696349,0.95,Eld,Low,7.07,,,
30617,6/13/2024 9:27,3.49,14.421,10.128288,118.59451,0.95,Eld,Low,7.21,,,
30618,6/13/2024 9:42,3.49,14.482,10.201112,119.595588,0.95,Eld,Low,7.33,,,
30619,6/13/2024 9:57,3.49,14.101,10.332593,120.198889,0.95,Eld,Low,7.41,,,
30620,6/13/2024 10:12,3.49,13.823,10.426183,120.597635,0.951,Eld,Low,7.47,,,
30621,6/13/2024 10:27,3.49,13.701,10.466934,120.765221,0.951,Eld,Low,7.48,,,
30622,6/13/2024 10:42,3.49,13.683,10.463317,120.67869,0.951,Eld,Low,7.46,,,
30623,6/13/2024 10:57,3.49,13.579,10.4801,120.613093,0.951,Eld,Low,7.4,,,
30624,6/13/2024 11:12,3.49,13.535,10.466059,120.342026,0.952,Eld,Low,7.31,,,
30625,6/13/2024 11:27,3.49,13.526,10.40077,119.569059,0.951,Eld,Low,7.17,,,
30626,6/13/2024 11:42,3.49,13.518,10.370579,119.202252,0.952,Eld,Low,7.01,,,
30627,6/13/2024 11:57,3.49,13.535,10.288145,118.296307,0.95,Eld,Low,6.8,,,
30628,6/13/2024 12:12,3.49,13.797,10.179285,117.678845,0.951,Eld,Low,6.57,,,
30629,6/13/2024 12:27,3.49,13.971,10.072375,116.86,0.951,Eld,Low,6.31,,,
30630,6/13/2024 12:42,3.49,14.68,9.875205,116.241132,0.951,Eld,Low,6.02,,,
30631,6/13/2024 12:57,3.49,15.916,9.600013,115.838665,0.95,Eld,Low,5.71,,,
30632,6/13/2024 13:12,3.49,16.155,9.530276,115.543005,0.949,Eld,Low,5.38,,,
30633,6/13/2024 13:27,3.49,16.265,9.474715,115.119271,0.949,Eld,Low,5.04,,,
30634,6/13/2024 13:42,3.49,16.419,9.428095,114.901087,0.949,Eld,Low,4.69,,,
30635,6/13/2024 13:57,3.48,16.495,9.390502,114.614182,0.949,Eld,Low,4.33,,,
30636,6/13/2024 14:12,3.48,16.64,9.321911,114.101425,0.949,Eld,Low,3.99,,,
30637,6/13/2024 14:27,3.49,16.818,9.262937,113.775515,0.949,Eld,Low,3.65,,,
30638,6/13/2024 14:42,3.49,17.013,11.004676,135.684689,0.949,Eld,Low,3.34,,,
30639,6/13/2024 14:57,3.49,16.97,11.469034,141.291571,0.949,Eld,Low,3.04,,,
30640,6/13/2024 15:12,3.49,16.97,11.639424,143.390677,0.949,Eld,Low,2.78,,,
30641,6/13/2024 15:27,3.49,17.089,11.768086,145.312303,0.949,Eld,Low,2.56,,,
